Date,2020-08-15T11:52:15.153

22,MedicalService2,true,14.0,205.0,14.0,17.0
22,DrugService,true,5.0,219.0,5.0,96.0
22,AssistanceService,true,19.0

23,MedicalService2,true,14.0,224.0,14.0,19.0
23,DrugService,true,5.0,238.0,5.0,19.0
23,AssistanceService,true,19.0

24,MedicalService2,true,14.0,243.0,14.0,19.0
24,DrugService,true,5.0,257.0,5.0,19.0
24,AssistanceService,true,19.0

25,MedicalService2,true,14.0,262.0,14.0,19.0
25,DrugService,true,5.0,276.0,5.0,19.0
25,AssistanceService,true,19.0

26,AlarmService1,true,4.0,281.0,3.0,79.0
26,AssistanceService,true,4.0

27,MedicalService2,true,14.0,284.0,14.0,22.0
27,AlarmService1,true,4.0,298.0,3.0,17.0
27,AssistanceService,true,18.0

28,MedicalService2,true,14.0,301.0,14.0,17.0
28,DrugService,true,5.0,315.0,5.0,39.0
28,AssistanceService,true,19.0

29,MedicalService2,true,14.0,320.0,14.0,19.0
29,DrugService,true,5.0,334.0,5.0,19.0
29,AssistanceService,true,19.0

30,AlarmService1,true,4.0,339.0,3.0,41.0
30,AssistanceService,true,4.0

31,MedicalService2,false, 0.0,342.0,0.0,22.0
31,AssistanceService,false,0.0

32,AlarmService1,true,4.0,342.0,3.0,3.0
32,AssistanceService,true,4.0

33,MedicalService2,true,14.0,345.0,14.0,3.0
33,DrugService,true,5.0,359.0,5.0,25.0
33,AssistanceService,true,19.0

34,MedicalService2,true,14.0,364.0,14.0,19.0
34,DrugService,true,5.0,378.0,5.0,19.0
34,AssistanceService,true,19.0

35,MedicalService2,true,14.0,383.0,14.0,19.0
35,AlarmService1,false, 0.0,397.0,0.0,55.0
35,AssistanceService,false,14.0

36,MedicalService2,false, 0.0,397.0,0.0,14.0
36,AssistanceService,false,0.0

37,MedicalService2,true,14.0,397.0,14.0,0.0
37,DrugService,true,5.0,411.0,5.0,33.0
37,AssistanceService,true,19.0

38,MedicalService2,true,14.0,416.0,14.0,19.0
38,DrugService,true,5.0,430.0,5.0,19.0
38,AssistanceService,true,19.0

39,MedicalService2,false, 0.0,435.0,0.0,19.0
39,AssistanceService,false,0.0

40,MedicalService2,true,14.0,435.0,14.0,0.0
40,DrugService,true,5.0,449.0,5.0,19.0
40,AssistanceService,true,19.0

41,MedicalService2,true,14.0,454.0,14.0,19.0
41,DrugService,true,5.0,468.0,5.0,19.0
41,AssistanceService,true,19.0

42,MedicalService2,true,14.0,473.0,14.0,19.0
42,DrugService,true,5.0,487.0,5.0,19.0
42,AssistanceService,true,19.0

43,MedicalService2,false, 0.0,492.0,0.0,19.0
43,AssistanceService,false,0.0

44,MedicalService2,true,14.0,492.0,14.0,0.0
44,AlarmService1,true,4.0,506.0,3.0,109.0
44,AssistanceService,true,18.0

45,MedicalService2,true,14.0,509.0,14.0,17.0
45,DrugService,true,5.0,523.0,5.0,36.0
45,AssistanceService,true,19.0

46,MedicalService2,true,14.0,528.0,14.0,19.0
46,DrugService,true,5.0,542.0,5.0,19.0
46,AssistanceService,true,19.0

47,MedicalService2,true,14.0,547.0,14.0,19.0
47,DrugService,true,5.0,561.0,5.0,19.0
47,AssistanceService,true,19.0

48,MedicalService2,false, 0.0,566.0,0.0,19.0
48,AssistanceService,false,0.0

49,MedicalService2,true,14.0,566.0,14.0,0.0
49,DrugService,true,5.0,580.0,5.0,19.0
49,AssistanceService,true,19.0

50,MedicalService2,true,14.0,585.0,14.0,19.0
50,DrugService,true,5.0,599.0,5.0,19.0
50,AssistanceService,true,19.0

Date,2020-08-15T11:52:15.719

Date,2020-08-15T12:03:11.399

1,AlarmService1,true,4.0,0.0,3.0,0.0
1,AssistanceService,true,4.0

2,AlarmService1,true,4.0,3.0,3.0,3.0
2,AssistanceService,true,4.0

3,MedicalService2,true,14.0,6.0,14.0,6.0
3,DrugService,true,5.0,20.0,5.0,20.0
3,AssistanceService,true,19.0

4,MedicalService2,true,14.0,25.0,14.0,19.0
4,DrugService,true,5.0,39.0,5.0,19.0
4,AssistanceService,true,19.0

5,MedicalService2,true,14.0,44.0,14.0,19.0
5,DrugService,true,5.0,58.0,5.0,19.0
5,AssistanceService,true,19.0

6,MedicalService2,true,14.0,63.0,14.0,19.0
6,DrugService,true,5.0,77.0,5.0,19.0
6,AssistanceService,true,19.0

7,AlarmService1,true,4.0,82.0,3.0,79.0
7,AssistanceService,true,4.0

8,AlarmService1,true,4.0,85.0,3.0,3.0
8,AssistanceService,true,4.0

9,MedicalService2,true,14.0,88.0,14.0,25.0
9,AlarmService1,true,4.0,102.0,3.0,17.0
9,AssistanceService,true,18.0

10,MedicalService2,true,14.0,105.0,14.0,17.0
10,DrugService,true,5.0,119.0,5.0,42.0
10,AssistanceService,true,19.0

11,MedicalService2,true,14.0,124.0,14.0,19.0
11,DrugService,true,5.0,138.0,5.0,19.0
11,AssistanceService,true,19.0

12,MedicalService2,false, 0.0,143.0,0.0,19.0
12,AssistanceService,false,0.0

13,MedicalService2,true,14.0,143.0,14.0,0.0
13,DrugService,true,5.0,157.0,5.0,19.0
13,AssistanceService,true,19.0

14,MedicalService2,true,14.0,162.0,14.0,19.0
14,AlarmService1,true,4.0,176.0,3.0,74.0
14,AssistanceService,true,18.0

15,MedicalService2,true,14.0,179.0,14.0,17.0
15,AlarmService1,true,4.0,193.0,3.0,17.0
15,AssistanceService,true,18.0

16,MedicalService2,true,14.0,196.0,14.0,17.0
16,DrugService,true,5.0,210.0,5.0,53.0
16,AssistanceService,true,19.0

17,MedicalService2,true,14.0,215.0,14.0,19.0
17,DrugService,true,5.0,229.0,5.0,19.0
17,AssistanceService,true,19.0

18,MedicalService2,true,14.0,234.0,14.0,19.0
18,DrugService,true,5.0,248.0,5.0,19.0
18,AssistanceService,true,19.0

19,MedicalService2,true,14.0,253.0,14.0,19.0
19,DrugService,true,5.0,267.0,5.0,19.0
19,AssistanceService,true,19.0

20,MedicalService2,true,14.0,272.0,14.0,19.0
20,DrugService,true,5.0,286.0,5.0,19.0
20,AssistanceService,true,19.0

21,MedicalService2,true,14.0,291.0,14.0,19.0
21,DrugService,true,5.0,305.0,5.0,19.0
21,AssistanceService,true,19.0

22,MedicalService2,true,14.0,310.0,14.0,19.0
22,DrugService,true,5.0,324.0,5.0,19.0
22,AssistanceService,true,19.0

23,AlarmService1,true,4.0,329.0,3.0,136.0
23,AssistanceService,true,4.0

24,MedicalService2,true,14.0,332.0,14.0,22.0
24,DrugService,true,5.0,346.0,5.0,22.0
24,AssistanceService,true,19.0

25,MedicalService2,true,14.0,351.0,14.0,19.0
25,AlarmService1,true,4.0,365.0,3.0,36.0
25,AssistanceService,true,18.0

26,MedicalService2,true,14.0,368.0,14.0,17.0
26,DrugService,true,5.0,382.0,5.0,36.0
26,AssistanceService,true,19.0

27,MedicalService2,true,14.0,387.0,14.0,19.0
27,AlarmService1,true,4.0,401.0,3.0,36.0
27,AssistanceService,true,18.0

28,AlarmService1,true,4.0,404.0,3.0,3.0
28,AssistanceService,true,4.0

29,MedicalService2,true,14.0,407.0,14.0,20.0
29,DrugService,true,5.0,421.0,5.0,39.0
29,AssistanceService,true,19.0

30,MedicalService2,true,14.0,426.0,14.0,19.0
30,DrugService,true,5.0,440.0,5.0,19.0
30,AssistanceService,true,19.0

31,MedicalService2,true,14.0,445.0,14.0,19.0
31,AlarmService1,true,4.0,459.0,3.0,55.0
31,AssistanceService,true,18.0

32,MedicalService2,true,14.0,462.0,14.0,17.0
32,DrugService,true,5.0,476.0,5.0,36.0
32,AssistanceService,true,19.0

33,MedicalService2,true,14.0,481.0,14.0,19.0
33,DrugService,true,5.0,495.0,5.0,19.0
33,AssistanceService,true,19.0

34,MedicalService2,true,14.0,500.0,14.0,19.0
34,DrugService,true,5.0,514.0,5.0,19.0
34,AssistanceService,true,19.0

35,AlarmService1,true,4.0,519.0,3.0,60.0
35,AssistanceService,true,4.0

36,MedicalService2,true,14.0,522.0,14.0,22.0
36,DrugService,true,5.0,536.0,5.0,22.0
36,AssistanceService,true,19.0

37,MedicalService2,true,14.0,541.0,14.0,19.0
37,AlarmService1,true,4.0,555.0,3.0,36.0
37,AssistanceService,true,18.0

38,MedicalService2,true,14.0,558.0,14.0,17.0
38,DrugService,true,5.0,572.0,5.0,36.0
38,AssistanceService,true,19.0

39,MedicalService2,true,14.0,577.0,14.0,19.0
39,DrugService,true,5.0,591.0,5.0,19.0
39,AssistanceService,true,19.0

40,MedicalService2,true,14.0,596.0,14.0,19.0
40,AlarmService1,true,4.0,610.0,3.0,55.0
40,AssistanceService,true,18.0

41,MedicalService2,true,14.0,613.0,14.0,17.0
41,DrugService,true,5.0,627.0,5.0,36.0
41,AssistanceService,true,19.0

42,MedicalService2,true,14.0,632.0,14.0,19.0
42,DrugService,true,5.0,646.0,5.0,19.0
42,AssistanceService,true,19.0

43,MedicalService2,true,14.0,651.0,14.0,19.0
43,AlarmService1,true,4.0,665.0,3.0,55.0
43,AssistanceService,true,18.0

44,AlarmService1,true,4.0,668.0,3.0,3.0
44,AssistanceService,true,4.0

45,AlarmService1,true,4.0,671.0,3.0,3.0
45,AssistanceService,true,4.0

46,MedicalService2,false, 0.0,674.0,0.0,23.0
46,AssistanceService,false,0.0

47,MedicalService2,true,14.0,674.0,14.0,0.0
47,AlarmService1,true,4.0,688.0,3.0,17.0
47,AssistanceService,true,18.0

48,AlarmService1,true,4.0,691.0,3.0,3.0
48,AssistanceService,true,4.0

49,MedicalService2,true,14.0,694.0,14.0,20.0
49,DrugService,true,5.0,708.0,5.0,62.0
49,AssistanceService,true,19.0

50,MedicalService2,true,14.0,713.0,14.0,19.0
50,DrugService,true,5.0,727.0,5.0,19.0
50,AssistanceService,true,19.0

Date,2020-08-15T12:03:11.827

Date,2020-08-15T12:03:45.206

1,MedicalService2,true,14.0,732.0,14.0,732.0
1,AlarmService1,true,4.0,746.0,3.0,746.0
1,AssistanceService,true,18.0

2,AlarmService1,false, 0.0,749.0,0.0,3.0
2,AlarmService1,true,4.0,749.0,3.0,0.0
2,AssistanceService,true,4.0

3,MedicalService2,true,14.0,752.0,14.0,20.0
3,AlarmService1,false, 0.0,766.0,0.0,17.0
3,AlarmService1,true,4.0,766.0,3.0,0.0
3,AssistanceService,true,18.0

4,MedicalService2,false, 0.0,769.0,0.0,17.0
4,MedicalService2,true,14.0,769.0,14.0,0.0
4,DrugService,true,5.0,783.0,5.0,783.0
4,AssistanceService,true,19.0

5,MedicalService2,true,14.0,788.0,14.0,19.0
5,DrugService,true,5.0,802.0,5.0,19.0
5,AssistanceService,true,19.0

6,MedicalService2,false, 0.0,807.0,0.0,19.0
6,MedicalService2,true,14.0,807.0,14.0,0.0
6,AlarmService1,true,4.0,821.0,3.0,55.0
6,AssistanceService,true,18.0

7,MedicalService2,true,14.0,824.0,14.0,17.0
7,AlarmService1,false, 0.0,838.0,0.0,17.0
7,AlarmService1,true,4.0,838.0,3.0,0.0
7,AssistanceService,true,18.0

8,MedicalService2,true,14.0,841.0,14.0,17.0
8,DrugService,true,5.0,855.0,5.0,53.0
8,AssistanceService,true,19.0

9,MedicalService2,true,14.0,860.0,14.0,19.0
9,DrugService,false, 0.0,874.0,0.0,19.0
9,AssistanceService,false,14.0

10,AlarmService1,false, 0.0,874.0,0.0,36.0
10,AlarmService1,true,4.0,874.0,3.0,0.0
10,AssistanceService,true,4.0

11,MedicalService2,true,14.0,877.0,14.0,17.0
11,DrugService,true,5.0,891.0,5.0,17.0
11,AssistanceService,true,19.0

12,MedicalService2,true,14.0,896.0,14.0,19.0
12,DrugService,true,5.0,910.0,5.0,19.0
12,AssistanceService,true,19.0

13,MedicalService2,true,14.0,915.0,14.0,19.0
13,DrugService,true,5.0,929.0,5.0,19.0
13,AssistanceService,true,19.0

14,MedicalService2,false, 0.0,934.0,0.0,19.0
14,MedicalService2,true,14.0,934.0,14.0,0.0
14,DrugService,true,5.0,948.0,5.0,19.0
14,AssistanceService,true,19.0

15,AlarmService1,true,4.0,953.0,3.0,79.0
15,AssistanceService,true,4.0

16,MedicalService2,true,14.0,956.0,14.0,22.0
16,DrugService,true,5.0,970.0,5.0,22.0
16,AssistanceService,true,19.0

17,AlarmService1,true,4.0,975.0,3.0,22.0
17,AssistanceService,true,4.0

18,MedicalService2,false, 0.0,978.0,0.0,22.0
18,MedicalService2,true,14.0,978.0,14.0,0.0
18,AlarmService1,true,4.0,992.0,3.0,17.0
18,AssistanceService,true,18.0

19,MedicalService2,true,14.0,995.0,14.0,17.0
19,DrugService,true,5.0,1009.0,5.0,39.0
19,AssistanceService,true,19.0

20,MedicalService2,true,14.0,1014.0,14.0,19.0
20,DrugService,true,5.0,1028.0,5.0,19.0
20,AssistanceService,true,19.0

21,MedicalService2,false, 0.0,1033.0,0.0,19.0
21,MedicalService2,true,14.0,1033.0,14.0,0.0
21,AlarmService1,true,4.0,1047.0,3.0,55.0
21,AssistanceService,true,18.0

22,MedicalService2,true,14.0,1050.0,14.0,17.0
22,AlarmService1,true,4.0,1064.0,3.0,17.0
22,AssistanceService,true,18.0

23,MedicalService2,true,14.0,1067.0,14.0,17.0
23,DrugService,true,5.0,1081.0,5.0,53.0
23,AssistanceService,true,19.0

24,MedicalService2,true,14.0,1086.0,14.0,19.0
24,DrugService,true,5.0,1100.0,5.0,19.0
24,AssistanceService,true,19.0

25,MedicalService2,true,14.0,1105.0,14.0,19.0
25,DrugService,true,5.0,1119.0,5.0,19.0
25,AssistanceService,true,19.0

26,AlarmService1,true,4.0,1124.0,3.0,60.0
26,AssistanceService,true,4.0

27,MedicalService2,true,14.0,1127.0,14.0,22.0
27,DrugService,true,5.0,1141.0,5.0,22.0
27,AssistanceService,true,19.0

28,AlarmService1,true,4.0,1146.0,3.0,22.0
28,AssistanceService,true,4.0

29,MedicalService2,true,14.0,1149.0,14.0,22.0
29,AlarmService1,true,4.0,1163.0,3.0,17.0
29,AssistanceService,true,18.0

30,MedicalService2,true,14.0,1166.0,14.0,17.0
30,DrugService,true,5.0,1180.0,5.0,39.0
30,AssistanceService,true,19.0

31,AlarmService1,true,4.0,1185.0,3.0,22.0
31,AssistanceService,true,4.0

32,AlarmService1,true,4.0,1188.0,3.0,3.0
32,AssistanceService,true,4.0

33,MedicalService2,true,14.0,1191.0,14.0,25.0
33,AlarmService1,true,4.0,1205.0,3.0,17.0
33,AssistanceService,true,18.0

34,MedicalService2,true,14.0,1208.0,14.0,17.0
34,AlarmService1,true,4.0,1222.0,3.0,17.0
34,AssistanceService,true,18.0

35,MedicalService2,true,14.0,1225.0,14.0,17.0
35,AlarmService1,true,4.0,1239.0,3.0,17.0
35,AssistanceService,true,18.0

36,MedicalService2,true,14.0,1242.0,14.0,17.0
36,DrugService,true,5.0,1256.0,5.0,76.0
36,AssistanceService,true,19.0

37,MedicalService2,true,14.0,1261.0,14.0,19.0
37,DrugService,true,5.0,1275.0,5.0,19.0
37,AssistanceService,true,19.0

38,MedicalService2,true,14.0,1280.0,14.0,19.0
38,DrugService,true,5.0,1294.0,5.0,19.0
38,AssistanceService,true,19.0

39,MedicalService2,true,14.0,1299.0,14.0,19.0
39,DrugService,true,5.0,1313.0,5.0,19.0
39,AssistanceService,true,19.0

40,MedicalService2,true,14.0,1318.0,14.0,19.0
40,DrugService,true,5.0,1332.0,5.0,19.0
40,AssistanceService,true,19.0

41,MedicalService2,true,14.0,1337.0,14.0,19.0
41,DrugService,true,5.0,1351.0,5.0,19.0
41,AssistanceService,true,19.0

42,MedicalService2,true,14.0,1356.0,14.0,19.0
42,AlarmService1,true,4.0,1370.0,3.0,131.0
42,AssistanceService,true,18.0

43,MedicalService2,true,14.0,1373.0,14.0,17.0
43,AlarmService1,true,4.0,1387.0,3.0,17.0
43,AssistanceService,true,18.0

44,AlarmService1,true,4.0,1390.0,3.0,3.0
44,AssistanceService,true,4.0

45,AlarmService1,true,4.0,1393.0,3.0,3.0
45,AssistanceService,true,4.0

46,MedicalService2,true,14.0,1396.0,14.0,23.0
46,AlarmService1,true,4.0,1410.0,3.0,17.0
46,AssistanceService,true,18.0

47,MedicalService2,true,14.0,1413.0,14.0,17.0
47,DrugService,true,5.0,1427.0,5.0,76.0
47,AssistanceService,true,19.0

48,MedicalService2,true,14.0,1432.0,14.0,19.0
48,DrugService,true,5.0,1446.0,5.0,19.0
48,AssistanceService,true,19.0

49,MedicalService2,true,14.0,1451.0,14.0,19.0
49,DrugService,true,5.0,1465.0,5.0,19.0
49,AssistanceService,true,19.0

50,MedicalService2,true,14.0,1470.0,14.0,19.0
50,DrugService,true,5.0,1484.0,5.0,19.0
50,AssistanceService,true,19.0

Date,2020-08-15T12:03:47.249

Date,2020-08-15T12:03:56.362

1,MedicalService2,true,14.0,1489.0,14.0,1489.0
1,DrugService,true,5.0,1503.0,5.0,1503.0
1,AssistanceService,true,19.0

Date,2020-08-15T12:03:56.399

Date,2020-08-15T12:03:56.400

Date,2020-08-15T12:04:17.302

Date,2020-08-15T12:04:17.341

Date,2020-08-15T12:04:17.341
1,MedicalService2,true,14.0,1508.0,14.0,1508.0
1,DrugService,true,5.0,1522.0,5.0,1522.0
1,AssistanceService,true,19.0

Date,2020-08-15T12:04:17.404

Date,2020-08-15T12:04:29.569

1,MedicalService3,true,2.15,1527.0,20.0,1527.0
1,DrugService,true,5.0,1547.0,5.0,1547.0
1,AssistanceService,true,7.15

2,MedicalService3,true,2.15,1552.0,20.0,25.0
2,DrugService,true,5.0,1572.0,5.0,25.0
2,AssistanceService,true,7.15

3,MedicalService3,true,2.15,1577.0,20.0,25.0
3,DrugService,true,5.0,1597.0,5.0,25.0
3,AssistanceService,true,7.15

4,AlarmService3,true,0.0,1602.0,8.0,1602.0
4,AssistanceService,true,0.0

5,MedicalService3,true,2.15,1610.0,20.0,33.0
5,DrugService,true,5.0,1630.0,5.0,33.0
5,AssistanceService,true,7.15

6,MedicalService3,false, 0.0,1635.0,0.0,25.0
6,MedicalService3,true,2.15,1635.0,20.0,0.0
6,AlarmService3,false, 0.0,1655.0,0.0,53.0
6,AlarmService3,false, 0.0,1655.0,0.0,0.0
6,AlarmService3,true,0.0,1655.0,8.0,0.0
6,AssistanceService,true,2.15

7,AlarmService3,true,0.0,1663.0,8.0,8.0
7,AssistanceService,true,0.0

8,MedicalService3,true,2.15,1671.0,20.0,36.0
8,DrugService,true,5.0,1691.0,5.0,61.0
8,AssistanceService,true,7.15

9,MedicalService3,true,2.15,1696.0,20.0,25.0
9,DrugService,true,5.0,1716.0,5.0,25.0
9,AssistanceService,true,7.15

10,AlarmService3,false, 0.0,1721.0,0.0,58.0
10,AlarmService3,true,0.0,1721.0,8.0,0.0
10,AssistanceService,true,0.0

11,MedicalService3,true,2.15,1729.0,20.0,33.0
11,AlarmService3,false, 0.0,1749.0,0.0,28.0
11,AlarmService3,true,0.0,1749.0,8.0,0.0
11,AssistanceService,true,2.15

12,MedicalService3,true,2.15,1757.0,20.0,28.0
12,DrugService,true,5.0,1777.0,5.0,61.0
12,AssistanceService,true,7.15

13,MedicalService3,true,2.15,1782.0,20.0,25.0
13,AlarmService3,false, 0.0,1802.0,0.0,53.0
13,AlarmService3,true,0.0,1802.0,8.0,0.0
13,AssistanceService,true,2.15

14,MedicalService3,true,2.15,1810.0,20.0,28.0
14,AlarmService3,false, 0.0,1830.0,0.0,28.0
14,AlarmService3,true,0.0,1830.0,8.0,0.0
14,AssistanceService,true,2.15

15,MedicalService3,true,2.15,1838.0,20.0,28.0
15,DrugService,true,5.0,1858.0,5.0,81.0
15,AssistanceService,true,7.15

16,MedicalService3,false, 0.0,1863.0,0.0,25.0
16,MedicalService3,true,2.15,1863.0,20.0,0.0
16,DrugService,true,5.0,1883.0,5.0,25.0
16,AssistanceService,true,7.15

17,MedicalService3,false, 0.0,1888.0,0.0,25.0
17,MedicalService3,true,2.15,1888.0,20.0,0.0
17,DrugService,true,5.0,1908.0,5.0,25.0
17,AssistanceService,true,7.15

18,MedicalService3,true,2.15,1913.0,20.0,25.0
18,DrugService,false, 0.0,1933.0,0.0,25.0
18,AssistanceService,false,2.15

19,AlarmService3,false, 0.0,1933.0,0.0,103.0
19,AlarmService3,true,0.0,1933.0,8.0,0.0
19,AssistanceService,true,0.0

20,MedicalService3,true,2.15,1941.0,20.0,28.0
20,DrugService,true,5.0,1961.0,5.0,28.0
20,AssistanceService,true,7.15

21,MedicalService3,true,2.15,1966.0,20.0,25.0
21,DrugService,true,5.0,1986.0,5.0,25.0
21,AssistanceService,true,7.15

22,MedicalService3,true,2.15,1991.0,20.0,25.0
22,AlarmService3,true,0.0,2011.0,8.0,78.0
22,AssistanceService,true,2.15

23,AlarmService3,true,0.0,2019.0,8.0,8.0
23,AssistanceService,true,0.0

24,MedicalService3,true,2.15,2027.0,20.0,36.0
24,AlarmService3,true,0.0,2047.0,8.0,28.0
24,AssistanceService,true,2.15

25,MedicalService3,true,2.15,2055.0,20.0,28.0
25,AlarmService3,true,0.0,2075.0,8.0,28.0
25,AssistanceService,true,2.15

26,MedicalService3,true,2.15,2083.0,20.0,28.0
26,DrugService,true,5.0,2103.0,5.0,117.0
26,AssistanceService,true,7.15

27,MedicalService3,true,2.15,2108.0,20.0,25.0
27,DrugService,true,5.0,2128.0,5.0,25.0
27,AssistanceService,true,7.15

28,MedicalService3,true,2.15,2133.0,20.0,25.0
28,DrugService,true,5.0,2153.0,5.0,25.0
28,AssistanceService,true,7.15

29,AlarmService3,true,0.0,2158.0,8.0,83.0
29,AssistanceService,true,0.0

30,MedicalService3,true,2.15,2166.0,20.0,33.0
30,AlarmService3,true,0.0,2186.0,8.0,28.0
30,AssistanceService,true,2.15

31,AlarmService3,true,0.0,2194.0,8.0,8.0
31,AssistanceService,true,0.0

32,AlarmService3,true,0.0,2202.0,8.0,8.0
32,AssistanceService,true,0.0

33,AlarmService3,true,0.0,2210.0,8.0,8.0
33,AssistanceService,true,0.0

34,MedicalService3,true,2.15,2218.0,20.0,52.0
34,DrugService,true,5.0,2238.0,5.0,85.0
34,AssistanceService,true,7.15

35,MedicalService3,true,2.15,2243.0,20.0,25.0
35,DrugService,true,5.0,2263.0,5.0,25.0
35,AssistanceService,true,7.15

36,MedicalService3,true,2.15,2268.0,20.0,25.0
36,DrugService,true,5.0,2288.0,5.0,25.0
36,AssistanceService,true,7.15

37,MedicalService3,true,2.15,2293.0,20.0,25.0
37,DrugService,true,5.0,2313.0,5.0,25.0
37,AssistanceService,true,7.15

38,MedicalService3,true,2.15,2318.0,20.0,25.0
38,DrugService,true,5.0,2338.0,5.0,25.0
38,AssistanceService,true,7.15

39,MedicalService3,true,2.15,2343.0,20.0,25.0
39,DrugService,true,5.0,2363.0,5.0,25.0
39,AssistanceService,true,7.15

40,MedicalService3,false, 0.0,2368.0,0.0,25.0
40,MedicalService3,true,2.15,2368.0,20.0,0.0
40,AlarmService3,true,0.0,2388.0,8.0,178.0
40,AssistanceService,true,2.15

41,AlarmService3,false, 0.0,2396.0,0.0,8.0
41,AlarmService3,true,0.0,2396.0,8.0,0.0
41,AssistanceService,true,0.0

42,MedicalService3,true,2.15,2404.0,20.0,36.0
42,DrugService,true,5.0,2424.0,5.0,61.0
42,AssistanceService,true,7.15

43,MedicalService3,false, 0.0,2429.0,0.0,25.0
43,MedicalService3,true,2.15,2429.0,20.0,0.0
43,DrugService,true,5.0,2449.0,5.0,25.0
43,AssistanceService,true,7.15

44,MedicalService3,true,2.15,2454.0,20.0,25.0
44,DrugService,true,5.0,2474.0,5.0,25.0
44,AssistanceService,true,7.15

45,AlarmService3,true,0.0,2479.0,8.0,83.0
45,AssistanceService,true,0.0

46,AlarmService3,false, 0.0,2487.0,0.0,8.0
46,AlarmService3,true,0.0,2487.0,8.0,0.0
46,AssistanceService,true,0.0

47,MedicalService3,true,2.15,2495.0,20.0,41.0
47,DrugService,true,5.0,2515.0,5.0,41.0
47,AssistanceService,true,7.15

48,MedicalService3,false, 0.0,2520.0,0.0,25.0
48,MedicalService3,false, 0.0,2520.0,0.0,0.0
48,MedicalService3,true,2.15,2520.0,20.0,0.0
48,AlarmService3,true,0.0,2540.0,8.0,53.0
48,AssistanceService,true,2.15

49,MedicalService3,true,2.15,2548.0,20.0,28.0
49,AlarmService3,true,0.0,2568.0,8.0,28.0
49,AssistanceService,true,2.15

50,AlarmService3,false, 0.0,2576.0,0.0,8.0
50,AlarmService3,true,0.0,2576.0,8.0,0.0
50,AssistanceService,true,0.0

51,MedicalService3,false, 0.0,2584.0,0.0,36.0
51,MedicalService3,true,2.15,2584.0,20.0,0.0
51,DrugService,true,5.0,2604.0,5.0,89.0
51,AssistanceService,true,7.15

52,MedicalService3,true,2.15,2609.0,20.0,25.0
52,DrugService,true,5.0,2629.0,5.0,25.0
52,AssistanceService,true,7.15

53,MedicalService3,true,2.15,2634.0,20.0,25.0
53,DrugService,true,5.0,2654.0,5.0,25.0
53,AssistanceService,true,7.15

54,MedicalService3,true,2.15,2659.0,20.0,25.0
54,DrugService,true,5.0,2679.0,5.0,25.0
54,AssistanceService,true,7.15

